ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
452120250606,45,2025-06-06,21,177,545,722,Swa148_T,"-37.81414075, 144.96609379"
45720240629,45,2024-06-29,7,40,59,99,Swa148_T,"-37.81414075, 144.96609379"
211320250916,21,2025-09-16,13,387,449,836,Bourke155_T,"-37.81267313, 144.96788288"
5720240625,5,2024-06-25,7,161,389,550,PriNW_T,"-37.81874249, 144.96787656"
1671920241122,167,2024-11-22,19,35,67,102,Lat526_T,"-37.81304149, 144.95155955"
1182220240111,118,2024-01-11,22,9,11,20,Fli114C_T,"-37.81632783, 144.97090512"
1181720240827,118,2024-08-27,17,25,46,71,Fli114C_T,"-37.81632783, 144.97090512"
1081120250711,108,2025-07-11,11,244,242,486,261Will_T,"-37.81295822, 144.95678789"
108920231119,108,2023-11-19,9,115,58,173,261Will_T,"-37.81295822, 144.95678789"
671520240329,67,2024-03-29,15,369,551,920,FLDegS_T,"-37.81688755, 144.96562569"
681420250304,68,2025-03-04,14,288,193,481,FLDegN_T,"-37.8168479, 144.96559789"
85720231108,85,2023-11-08,7,80,30,110,488Mac_T,"-37.79432415, 144.92973378"
851420240825,85,2024-08-25,14,86,102,188,488Mac_T,"-37.79432415, 144.92973378"
12020240925,1,2024-09-25,20,198,247,445,Bou292_T,"-37.81349441, 144.96515323"
68720240504,68,2024-05-04,7,40,29,69,FLDegN_T,"-37.8168479, 144.96559789"
11320250402,1,2025-04-02,13,1445,1299,2744,Bou292_T,"-37.81349441, 144.96515323"
861320250518,86,2025-05-18,13,65,54,119,574Qub_T,"-37.80309992, 144.94908064"
861920240206,86,2024-02-06,19,56,64,120,574Qub_T,"-37.80309992, 144.94908064"
62020250414,62,2025-04-14,0,75,63,138,Lat224_T,"-37.80996494, 144.96216521"
56020250415,56,2025-04-15,0,29,33,62,Lon364_T,"-37.81234775, 144.96153311"
86820250320,86,2025-03-20,8,64,48,112,574Qub_T,"-37.80309992, 144.94908064"
24920240520,24,2024-05-20,9,1261,359,1620,Col620_T,"-37.81887963, 144.95449198"
101920231211,10,2023-12-11,19,51,25,76,BouHbr_T,"-37.81876474, 144.94710545"
101420240806,10,2024-08-06,14,73,29,102,BouHbr_T,"-37.81876474, 144.94710545"
24320250403,24,2025-04-03,3,8,6,14,Col620_T,"-37.81887963, 144.95449198"
10620250702,10,2025-07-02,6,3,24,27,BouHbr_T,"-37.81876474, 144.94710545"
121920250914,12,2025-09-14,19,88,68,156,NewQ_T,"-37.81457988, 144.94292398"
581620250726,58,2025-07-26,16,699,426,1125,Bou688_T,"-37.81686075, 144.95358075"
351420250816,35,2025-08-16,14,1328,1509,2837,SouthB_T,"-37.82018685, 144.96508508"
79320250314,79,2025-03-14,3,10,15,25,FliSS_T,"-37.81794046, 144.96616678"
791120231104,79,2023-11-04,11,529,425,954,FliSS_T,"-37.81794046, 144.96616678"
53420250209,53,2025-02-09,4,10,8,18,Col254_T,"-37.81564191, 144.965499"
532320231229,53,2023-12-29,23,77,85,162,Col254_T,"-37.81564191, 144.965499"
791620250907,79,2025-09-07,16,423,369,792,FliSS_T,"-37.81794046, 144.96616678"
30820240625,30,2024-06-25,8,98,94,192,Lon189_T,"-37.8112185, 144.96656806"
52520240201,52,2024-02-01,5,11,7,18,Eli263_T,"-37.81252157, 144.9619401"
51520240608,51,2024-06-08,5,4,15,19,Fra118_T,"-37.80841815, 144.95906316"
491220241017,49,2024-10-17,12,402,542,944,Eli501_T,"-37.80730068, 144.95956055"
49320241108,49,2024-11-08,3,21,17,38,Eli501_T,"-37.80730068, 144.95956055"
492120231225,49,2023-12-25,21,93,86,179,Eli501_T,"-37.80730068, 144.95956055"
19120240211,19,2024-02-11,1,142,155,297,LtB210_T,"-37.81237202, 144.96550671"
201920250113,20,2025-01-13,19,247,201,448,LtB170_T,"-37.81172914, 144.9682466"
1411820241129,141,2024-11-29,18,176,120,296,474Fl_T,"-37.81997273, 144.95834911"
141620250124,141,2025-01-24,6,38,26,64,474Fl_T,"-37.81997273, 144.95834911"
1421220250312,142,2025-03-12,12,586,635,1221,Hammer1584_T,"-37.81970749, 144.96795734"
1301120250504,130,2025-05-04,11,38,25,63,Bou892T,"-37.8204637, 144.94126826"
130320251007,130,2025-10-07,3,1,0,1,Bou892T,"-37.8204637, 144.94126826"
1611720250621,161,2025-06-21,17,61,166,227,BirArt1109_T,"-37.81851276, 144.97131336"
161920250815,161,2025-08-15,9,92,77,169,BirArt1109_T,"-37.81851276, 144.97131336"
1641320241121,164,2024-11-21,13,88,110,198,Lat526_T,"-37.813005, 144.95160411"
1172320240412,117,2024-04-12,23,150,81,231,Fli114F_T,"-37.81629332, 144.97090877"
109320250308,109,2025-03-08,3,18,8,26,LatWill_T,"-37.81193681, 144.95621105"
109320250808,109,2025-08-08,3,4,0,4,LatWill_T,"-37.81193681, 144.95621105"
841220240724,84,2024-07-24,12,994,969,1963,ElFi_T,"-37.81798049, 144.96503383"
84020240920,84,2024-09-20,0,47,55,102,ElFi_T,"-37.81798049, 144.96503383"
841020250105,84,2025-01-05,10,617,412,1029,ElFi_T,"-37.81798049, 144.96503383"
70520240720,70,2024-07-20,5,1,1,2,Errol20_T,"-37.80456984, 144.94946228"
701920250610,70,2025-06-10,19,101,142,243,Errol20_T,"-37.80456984, 144.94946228"
81220240528,8,2024-05-28,12,280,517,797,WebBN_T,"-37.82293543, 144.9471751"
411420250226,41,2025-02-26,14,1411,1719,3130,Swa31,"-37.81668634, 144.96689733"
412120250228,41,2025-02-28,21,1121,1589,2710,Swa31,"-37.81668634, 144.96689733"
292020240212,29,2024-02-12,20,173,228,401,AG_T,"-37.8199817, 144.96872865"
14220240307,14,2024-03-07,2,9,4,13,SanBri_T,"-37.82011242, 144.96291897"
541220240318,54,2024-03-18,12,173,226,399,Swa607_T,"-37.804024, 144.96308399"
28020250629,28,2025-06-29,0,56,27,83,VAC_T,"-37.82129925, 144.96879309"
241520231122,24,2023-11-22,15,595,1207,1802,Col620_T,"-37.81887963, 144.95449198"
241320240729,24,2024-07-29,13,502,688,1190,Col620_T,"-37.81887963, 144.95449198"
101320241119,10,2024-11-19,13,134,110,244,BouHbr_T,"-37.81876474, 144.94710545"
722220250204,72,2025-02-04,22,45,73,118,ACMI_T,"-37.81726338, 144.96872809"
721120240519,72,2024-05-19,11,137,194,331,ACMI_T,"-37.81726338, 144.96872809"
76520250331,76,2025-03-31,5,4,2,6,KenMac_T,"-37.79453803, 144.93036194"
531020240719,53,2024-07-19,10,447,356,803,Col254_T,"-37.81564191, 144.965499"
30420250423,30,2025-04-23,4,11,10,21,Lon189_T,"-37.8112185, 144.96656806"
23920241115,23,2024-11-15,9,253,217,470,Col623_T,"-37.81909256, 144.95452748"
23020250222,23,2025-02-22,0,35,56,91,Col623_T,"-37.81909256, 144.95452748"
231220240301,23,2024-03-01,12,332,388,720,Col623_T,"-37.81909256, 144.95452748"
23020231227,23,2023-12-27,0,23,27,50,Col623_T,"-37.81909256, 144.95452748"
51020250616,51,2025-06-16,0,10,17,27,Fra118_T,"-37.80841815, 144.95906316"
791420250902,79,2025-09-02,14,356,336,692,FliSS_T,"-37.81794046, 144.96616678"
20020250114,20,2025-01-14,0,22,15,37,LtB170_T,"-37.81172914, 144.9682466"
481520240229,48,2024-02-29,15,320,180,500,QVMQ_T,"-37.80631581, 144.95866697"
25120250427,25,2025-04-27,1,26,34,60,MCEC_T,"-37.82401776, 144.95604426"
251720250714,25,2025-07-14,17,873,367,1240,MCEC_T,"-37.82401776, 144.95604426"
461520241111,46,2024-11-11,15,109,94,203,Pel147_T,"-37.80240719, 144.9615673"
137420240603,137,2024-06-03,4,0,1,1,BouHbr2353_T,"-37.81894815, 144.94612292"
136120240928,136,2024-09-28,1,1,0,1,BirFed1120_T,"-37.8184141, 144.97357915"
136420250311,136,2025-03-11,4,1,0,1,BirFed1120_T,"-37.8184141, 144.97357915"
142720250903,142,2025-09-03,7,267,329,596,Hammer1584_T,"-37.81970749, 144.96795734"
1421420240428,142,2024-04-28,14,845,476,1321,Hammer1584_T,"-37.81970749, 144.96795734"
142320240507,142,2024-05-07,3,0,1,1,Hammer1584_T,"-37.81970749, 144.96795734"
180920250924,180,2025-09-24,9,43,25,68,Mac330_T,"-37.79497059, 144.93530329"
1381220241111,138,2024-11-11,12,6,15,21,EntPark1671_T,"-37.81996544, 144.95981454"
19120250502,19,2025-05-02,1,42,74,116,LtB210_T,"-37.81237202, 144.96550671"
19020250522,19,2025-05-22,0,25,80,105,LtB210_T,"-37.81237202, 144.96550671"
661820240126,66,2024-01-26,18,1018,1105,2123,QVN_T,"-37.81057846, 144.96444294"
661720250926,66,2025-09-26,17,1177,1440,2617,QVN_T,"-37.81057846, 144.96444294"
66020250117,66,2025-01-17,0,98,89,187,QVN_T,"-37.81057846, 144.96444294"
691520241102,69,2024-11-02,15,281,302,583,FLDegC_T,"-37.81687226, 144.96559144"
842120240520,84,2024-05-20,21,359,494,853,ElFi_T,"-37.81798049, 144.96503383"
841420240830,84,2024-08-30,14,945,1239,2184,ElFi_T,"-37.81798049, 144.96503383"
61020250908,6,2025-09-08,10,410,427,837,FliS_T,"-37.81911705, 144.96558255"
841120250811,84,2025-08-11,11,727,635,1362,ElFi_T,"-37.81798049, 144.96503383"
751720241008,75,2024-10-08,17,111,98,209,SprFli_T,"-37.81515276, 144.97467661"
771120250219,77,2025-02-19,11,107,68,175,HarEsP_T,"-37.81441438, 144.94433026"
142020240609,14,2024-06-09,20,293,104,397,SanBri_T,"-37.82011242, 144.96291897"
592120240430,59,2024-04-30,21,315,228,543,RMIT_T,"-37.80825648, 144.96304859"
652220240420,65,2024-04-20,22,489,911,1400,SwaCs_T,"-37.81569416, 144.9668064"
28920241003,28,2024-10-03,9,716,277,993,VAC_T,"-37.82129925, 144.96879309"
54020240528,54,2024-05-28,0,20,27,47,Swa607_T,"-37.804024, 144.96308399"
36920240527,36,2024-05-27,9,157,159,316,Que85_T,"-37.81652527, 144.96121062"
471820250417,47,2025-04-17,18,1072,971,2043,Eli250_T,"-37.81258467, 144.9625775"
45320241216,45,2024-12-16,3,8,20,28,Swa148_T,"-37.81414075, 144.96609379"
211620240409,21,2024-04-09,16,386,376,762,Bourke155_T,"-37.81267313, 144.96788288"
21020240908,21,2024-09-08,0,191,205,396,Bourke155_T,"-37.81267313, 144.96788288"
1071520250405,107,2025-04-05,15,116,155,271,280Will_T,"-37.81246271, 144.95690188"
871420241014,87,2024-10-14,14,99,84,183,Errol23_T,"-37.80454949, 144.94921863"
54420250403,54,2025-04-03,4,4,1,5,Swa607_T,"-37.804024, 144.96308399"
28620250111,28,2025-01-11,6,46,55,101,VAC_T,"-37.82129925, 144.96879309"
281420240424,28,2024-04-24,14,464,425,889,VAC_T,"-37.82129925, 144.96879309"
311220240502,31,2024-05-02,12,158,153,311,Lyg161_T,"-37.80169681, 144.96658911"
361720250105,36,2025-01-05,17,67,60,127,Que85_T,"-37.81652527, 144.96121062"
51820251005,5,2025-10-05,18,786,657,1443,PriNW_T,"-37.81874249, 144.96787656"
45420250625,45,2025-06-25,4,7,5,12,Swa148_T,"-37.81414075, 144.96609379"
1332120250623,133,2025-06-23,21,278,174,452,Spen229_T,"-37.81531435, 144.95227769"
1082320250417,108,2025-04-17,23,101,78,179,261Will_T,"-37.81295822, 144.95678789"
108920250704,108,2025-07-04,9,227,797,1024,261Will_T,"-37.81295822, 144.95678789"
87520240426,87,2024-04-26,5,3,3,6,Errol23_T,"-37.80454949, 144.94921863"
611920251003,61,2025-10-03,19,392,419,811,RMIT14_T,"-37.80767455, 144.96309114"
44120241116,44,2024-11-16,1,1,0,1,UM3_T,"-37.79698741, 144.96441306"
1661320250123,166,2025-01-23,13,53,54,107,Spen484_T,"-37.80896733, 144.94931703"
166120250322,166,2025-03-22,1,2,1,3,Spen484_T,"-37.80896733, 144.94931703"
1661520250715,166,2025-07-15,15,64,48,112,Spen484_T,"-37.80896733, 144.94931703"
165420240925,165,2024-09-25,4,0,1,1,Spen475_T,"-37.80953359, 144.94939004"
1311820241212,131,2024-12-12,18,101,141,242,King2_T,"-37.82009057, 144.95758725"
143820241204,143,2024-12-04,8,142,223,365,Spencer_T,"-37.821728, 144.95557015"
1432020240416,143,2024-04-16,20,146,108,254,Spencer_T,"-37.821728, 144.95557015"
1352020240716,135,2024-07-16,20,83,106,189,Spen161_T,"-37.8172861, 144.95319102"
11820240726,1,2024-07-26,18,1007,833,1840,Bou292_T,"-37.81349441, 144.96515323"
632020250801,63,2025-08-01,20,119,264,383,Bou231_T,"-37.81333081, 144.96675571"
56520240528,56,2024-05-28,5,8,10,18,Lon364_T,"-37.81234775, 144.96153311"
11120251005,1,2025-10-05,11,900,803,1703,Bou292_T,"-37.81349441, 144.96515323"
122320240227,12,2024-02-27,23,61,48,109,NewQ_T,"-37.81457988, 144.94292398"
562120250504,56,2025-05-04,21,185,261,446,Lon364_T,"-37.81234775, 144.96153311"
11220250725,11,2025-07-25,2,7,3,10,WatCit_T,"-37.81564989, 144.93970694"
102020240715,10,2024-07-15,20,2,3,5,BouHbr_T,"-37.81876474, 144.94710545"
35220250202,35,2025-02-02,2,101,92,193,SouthB_T,"-37.82018685, 144.96508508"
351420240929,35,2024-09-29,14,711,981,1692,SouthB_T,"-37.82018685, 144.96508508"
58220250109,58,2025-01-09,2,12,24,36,Bou688_T,"-37.81686075, 144.95358075"
272020241025,27,2024-10-25,20,122,82,204,Vic_T,"-37.80606888, 144.95644692"
531620250909,53,2025-09-09,16,491,418,909,Col254_T,"-37.81564191, 144.965499"
791020240404,79,2024-04-04,10,487,319,806,FliSS_T,"-37.81794046, 144.96616678"
91120250704,9,2025-07-04,11,219,220,439,Col700_T,"-37.81982992, 144.95102555"
9820250710,9,2025-07-10,8,99,2624,2723,Col700_T,"-37.81982992, 144.95102555"
53120240827,53,2024-08-27,1,5,9,14,Col254_T,"-37.81564191, 144.965499"
53020240901,53,2024-09-01,0,68,83,151,Col254_T,"-37.81564191, 144.965499"
53120240327,53,2024-03-27,1,9,8,17,Col254_T,"-37.81564191, 144.965499"
53120240413,53,2024-04-13,1,42,41,83,Col254_T,"-37.81564191, 144.965499"
19220241208,19,2024-12-08,2,72,148,220,LtB210_T,"-37.81237202, 144.96550671"
481520231102,48,2023-11-02,15,298,146,444,QVMQ_T,"-37.80631581, 144.95866697"
461220240704,46,2024-07-04,12,96,90,186,Pel147_T,"-37.80240719, 144.9615673"
1412120241106,141,2024-11-06,21,54,93,147,474Fl_T,"-37.81997273, 144.95834911"
1412320250424,141,2025-04-24,23,96,138,234,474Fl_T,"-37.81997273, 144.95834911"
1372120240128,137,2024-01-28,21,3,7,10,BouHbr2353_T,"-37.81894815, 144.94612292"
1362120240604,136,2024-06-04,21,4,1,5,BirFed1120_T,"-37.8184141, 144.97357915"
130520250404,130,2025-04-04,5,2,0,2,Bou892T,"-37.8204637, 144.94126826"
164920250702,164,2025-07-02,9,74,47,121,Lat526_T,"-37.813005, 144.95160411"
66820240926,66,2024-09-26,8,202,506,708,QVN_T,"-37.81057846, 144.96444294"
691520240114,69,2024-01-14,15,179,211,390,FLDegC_T,"-37.81687226, 144.96559144"
69420250923,69,2025-09-23,4,2,1,3,FLDegC_T,"-37.81687226, 144.96559144"
6820240213,6,2024-02-13,8,999,2456,3455,FliS_T,"-37.81911705, 144.96558255"
841520240304,84,2024-03-04,15,849,1277,2126,ElFi_T,"-37.81798049, 144.96503383"
84520250112,84,2025-01-12,5,52,55,107,ElFi_T,"-37.81798049, 144.96503383"
661620240423,66,2024-04-23,16,1330,1388,2718,QVN_T,"-37.81057846, 144.96444294"
3820250303,3,2025-03-03,8,255,259,514,Swa295_T,"-37.81101524, 144.96429485"
31020240711,3,2024-07-11,10,430,438,868,Swa295_T,"-37.81101524, 144.96429485"
32020241028,3,2024-10-28,20,596,551,1147,Swa295_T,"-37.81101524, 144.96429485"
8520240629,8,2024-06-29,5,5,2,7,WebBN_T,"-37.82293543, 144.9471751"
422120241004,42,2024-10-04,21,44,67,111,UM1_T,"-37.80008566, 144.96386412"
652320240625,65,2024-06-25,23,62,71,133,SwaCs_T,"-37.81569416, 144.9668064"
291320240716,29,2024-07-16,13,145,242,387,AG_T,"-37.8199817, 144.96872865"
14120240310,14,2024-03-10,1,157,29,186,SanBri_T,"-37.82011242, 144.96291897"
71520240226,71,2024-02-26,5,8,3,11,WestWP_T,"-37.81235775, 144.97136962"
591820250321,59,2025-03-21,18,531,781,1312,RMIT_T,"-37.80825648, 144.96304859"
28520250622,28,2025-06-22,5,11,13,24,VAC_T,"-37.82129925, 144.96879309"
471720240620,47,2024-06-20,17,1342,791,2133,Eli250_T,"-37.81258467, 144.9625775"
471420231021,47,2023-10-21,14,1111,1196,2307,Eli250_T,"-37.81258467, 144.9625775"
402020250411,40,2025-04-11,20,144,118,262,Spr201_T,"-37.80999341, 144.97227587"
311020250227,31,2025-02-27,10,93,84,177,Lyg161_T,"-37.80169681, 144.96658911"
361320240822,36,2024-08-22,13,299,434,733,Que85_T,"-37.81652527, 144.96121062"
37820240129,37,2024-01-29,8,29,57,86,Lyg260_T,"-37.80107122, 144.96704554"
5020250813,5,2025-08-13,0,30,48,78,PriNW_T,"-37.81874249, 144.96787656"
51820250918,5,2025-09-18,18,1219,1421,2640,PriNW_T,"-37.81874249, 144.96787656"
45220240204,45,2024-02-04,2,52,194,246,Swa148_T,"-37.81414075, 144.96609379"
5820240620,5,2024-06-20,8,319,754,1073,PriNW_T,"-37.81874249, 144.96787656"
1082220250624,108,2025-06-24,22,79,55,134,261Will_T,"-37.81295822, 144.95678789"
1081720240926,108,2024-09-26,17,977,283,1260,261Will_T,"-37.81295822, 144.95678789"
612220250425,61,2025-04-25,22,168,61,229,RMIT14_T,"-37.80767455, 144.96309114"
611120231204,61,2023-12-04,11,134,357,491,RMIT14_T,"-37.80767455, 144.96309114"
441720250709,44,2025-07-09,17,108,52,160,UM3_T,"-37.79698741, 144.96441306"
431420240611,43,2024-06-11,14,114,122,236,UM2_T,"-37.79844526, 144.96411782"
1661420250210,166,2025-02-10,14,54,43,97,Spen484_T,"-37.80896733, 144.94931703"
1651920241003,165,2024-10-03,19,43,18,61,Spen475_T,"-37.80953359, 144.94939004"
1811420250416,181,2025-04-16,14,805,1121,1926,Eli368_T,"-37.81009465, 144.96143149"
143120250820,143,2025-08-20,1,29,18,47,Spencer_T,"-37.821728, 144.95557015"
1311820241229,131,2024-12-29,18,220,108,328,King2_T,"-37.82009057, 144.95758725"
1312220250527,131,2025-05-27,22,70,28,98,King2_T,"-37.82009057, 144.95758725"
143120250421,143,2025-04-21,1,70,16,86,Spencer_T,"-37.821728, 144.95557015"
1321820240823,132,2024-08-23,18,125,134,259,King335_T,"-37.81267639, 144.95386444"
134220250216,134,2025-02-16,2,28,26,54,Spen201_T,"-37.81694221, 144.95303935"
172020250524,17,2025-05-24,20,122,111,233,Col15_T,"-37.81362543, 144.97323591"
67320250322,67,2025-03-22,3,8,17,25,FLDegS_T,"-37.81688755, 144.96562569"
182020240831,18,2024-08-31,20,15,23,38,Col12_T,"-37.81344862, 144.97305353"
181420241121,18,2024-11-21,14,275,174,449,Col12_T,"-37.81344862, 144.97305353"
621620251004,62,2025-10-04,16,280,316,596,Lat224_T,"-37.80996494, 144.96216521"
631620250529,63,2025-05-29,16,293,435,728,Bou231_T,"-37.81333081, 144.96675571"
621020250301,62,2025-03-01,10,189,183,372,Lat224_T,"-37.80996494, 144.96216521"
621020250318,62,2025-03-18,10,168,145,313,Lat224_T,"-37.80996494, 144.96216521"
12020250413,12,2025-04-13,0,43,28,71,NewQ_T,"-37.81457988, 144.94292398"
241220240412,24,2024-04-12,12,671,668,1339,Col620_T,"-37.81887963, 144.95449198"
121520250715,12,2025-07-15,15,124,156,280,NewQ_T,"-37.81457988, 144.94292398"
722220240523,72,2024-05-23,22,72,188,260,ACMI_T,"-37.81726338, 144.96872809"
35820240924,35,2024-09-24,8,750,2170,2920,SouthB_T,"-37.82018685, 144.96508508"
581320250417,58,2025-04-17,13,797,571,1368,Bou688_T,"-37.81686075, 144.95358075"
58920240824,58,2024-08-24,9,390,148,538,Bou688_T,"-37.81686075, 144.95358075"
79320240414,79,2024-04-14,3,89,94,183,FliSS_T,"-37.81794046, 144.96616678"
91820231121,9,2023-11-21,18,965,101,1066,Col700_T,"-37.81982992, 144.95102555"
61520240506,6,2024-05-06,15,842,586,1428,FliS_T,"-37.81911705, 144.96558255"
6520241031,6,2024-10-31,5,81,95,176,FliS_T,"-37.81911705, 144.96558255"
841420240817,84,2024-08-17,14,1000,1463,2463,ElFi_T,"-37.81798049, 144.96503383"
661320240628,66,2024-06-28,13,1069,1021,2090,QVN_T,"-37.81057846, 144.96444294"
70420250702,70,2025-07-02,4,0,1,1,Errol20_T,"-37.80456984, 144.94946228"
411420240907,41,2024-09-07,14,449,408,857,Swa31,"-37.81668634, 144.96689733"
412120240424,41,2024-04-24,21,488,750,1238,Swa31,"-37.81668634, 144.96689733"
772220250107,77,2025-01-07,22,66,73,139,HarEsP_T,"-37.81441438, 144.94433026"
781920240420,78,2024-04-20,19,26,160,186,HarEsB_T,"-37.81471642, 144.9446508"
59420231203,59,2023-12-03,4,42,7,49,RMIT_T,"-37.80825648, 144.96304859"
651020240709,65,2024-07-09,10,464,250,714,SwaCs_T,"-37.81569416, 144.9668064"
281620241020,28,2024-10-20,16,494,512,1006,VAC_T,"-37.82129925, 144.96879309"
28220240227,28,2024-02-27,2,3,7,10,VAC_T,"-37.82129925, 144.96879309"
14820240810,14,2024-08-10,8,109,66,175,SanBri_T,"-37.82011242, 144.96291897"
542120250712,54,2025-07-12,21,99,88,187,Swa607_T,"-37.804024, 144.96308399"
542120250414,54,2025-04-14,21,90,135,225,Swa607_T,"-37.804024, 144.96308399"
54120240417,54,2024-04-17,1,14,20,34,Swa607_T,"-37.804024, 144.96308399"
37720231218,37,2023-12-18,7,11,21,32,Lyg260_T,"-37.80107122, 144.96704554"
371520240404,37,2024-04-04,15,98,84,182,Lyg260_T,"-37.80107122, 144.96704554"
361520240810,36,2024-08-10,15,128,157,285,Que85_T,"-37.81652527, 144.96121062"
611520231029,61,2023-10-29,15,392,418,810,RMIT14_T,"-37.80767455, 144.96309114"
43420240706,43,2024-07-06,4,1,0,1,UM2_T,"-37.79844526, 144.96411782"
441320250215,44,2025-02-15,13,22,30,52,UM3_T,"-37.79698741, 144.96441306"
1431520240921,143,2024-09-21,15,383,391,774,Spencer_T,"-37.821728, 144.95557015"
1081420250528,108,2025-05-28,14,434,233,667,261Will_T,"-37.81295822, 144.95678789"
1351420240908,135,2024-09-08,14,363,361,724,Spen161_T,"-37.8172861, 144.95319102"
1071620250109,107,2025-01-09,16,134,82,216,280Will_T,"-37.81246271, 144.95690188"
1072220250430,107,2025-04-30,22,47,53,100,280Will_T,"-37.81246271, 144.95690188"
1071620250702,107,2025-07-02,16,84,38,122,280Will_T,"-37.81246271, 144.95690188"
118920240607,118,2024-06-07,9,19,10,29,Fli114C_T,"-37.81632783, 144.97090512"
871420250419,87,2025-04-19,14,83,93,176,Errol23_T,"-37.80454949, 144.94921863"
1401120250721,140,2025-07-21,11,72,36,108,Boyd2837_T,"-37.82590962, 144.96185972"
85120240906,85,2024-09-06,1,3,1,4,488Mac_T,"-37.79432415, 144.92973378"
11020231217,1,2023-12-17,10,671,1176,1847,Bou292_T,"-37.81349441, 144.96515323"
67520250120,67,2025-01-20,5,13,22,35,FLDegS_T,"-37.81688755, 144.96562569"
862220240702,86,2024-07-02,22,0,15,15,574Qub_T,"-37.80309992, 144.94908064"
861320250708,86,2025-07-08,13,48,60,108,574Qub_T,"-37.80309992, 144.94908064"
562120241029,56,2024-10-29,21,214,293,507,Lon364_T,"-37.81234775, 144.96153311"
862220250829,86,2025-08-29,22,0,10,10,574Qub_T,"-37.80309992, 144.94908064"
241020250326,24,2025-03-26,10,786,361,1147,Col620_T,"-37.81887963, 144.95449198"
