base_property_id,census_year,name,business_address,industry_code,industry_desc,seating_type,number_of_seats,latitude,longitude,clue_area
105673,2023,Bomba Tapas Bar and Rooftop,Ground & Rooftop 103 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,118,-37.81049413885108,144.96925328869995,Melbourne (CBD)
108583,2023,Crystal Jade Restaurant,"Tenancy 6, 154 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,-37.811586179200006,144.96787922891968,Melbourne (CBD)
559301,2023,The Firm Espresso Bar,Ground 460 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,48,-37.8130565380355,144.95835075315,Melbourne (CBD)
105749,2023,Earl Canteen,69 QV Urban Market MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,46,-37.81067861705,144.965725053002,Melbourne (CBD)
110709,2023,FOUNDRY LANE,"Tenancy 1, Ground 150 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,20,-37.81012779010194,144.9675732619,Melbourne (CBD)
103618,2023,Bros Sushi,Shop 2A & 2B 242 Exhibition Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,-37.809415028369145,144.9699756013,Melbourne (CBD)
106029,2023,All 4 U Cafe & Bar,536 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8135989884,144.95324276176925,Melbourne (CBD)
108958,2023,Foglia Di Fico,Restaurant 585 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81337048723074,144.9518789379,Melbourne (CBD)
106033,2023,The Workers Food Room,472 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,-37.81299023959086,144.95550362775,Melbourne (CBD)
103207,2023,The Meeting Place,"Gnd, Bmt & Level 2 315-321 Elizabeth Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,20,-37.81122099959329,144.9614594138,Melbourne (CBD)
104560,2023,Scoopy Milk Bar,Ground 33 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81146051927614,144.9598616858,Melbourne (CBD)
516122,2023,Cat Cafe Melbourne,30 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,24,-37.81123287795586,144.9598678534,Melbourne (CBD)
103311,2023,Old Man Pho,"Tenancy 83, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,-37.810874128364034,144.96206845195002,Melbourne (CBD)
105746,2023,Capricho Melbourne Central,"Shop 309, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,56,-37.8109017475,144.96283887063584,Melbourne (CBD)
614830,2023,Melba Social,524 Macaulay Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,80,-37.794041844535414,144.92863315165,Kensington
103919,2021,Eastside,"Shop 2, Ground 40 Exhibition Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,-37.81514516123464,144.9722398763,Melbourne (CBD)
107987,2022,No 9 Pizzeria,562-564 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,30,-37.802718662022784,144.94871248665,North Melbourne
103095,2013,Big Harvest,151 Elgin Street CARLTON 3053,4512,Takeaway Food Services,Seats - Indoor,12,-37.79771048348092,144.96966404255,Carlton
104216,2012,Italy 1,27 George Parade MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,44,-37.81485832335,144.97006853745498,Melbourne (CBD)
110478,2012,Crown Metropol,57-91 Clarendon Street SOUTHBANK 3006,4400,Accommodation,Seats - Indoor,60,-37.825760061488985,144.9577459103,Southbank
105516,2017,The Corkman Irish Pub,154-160 Leicester Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,-37.8024323021,144.96091576925534,Carlton
106114,2019,Il Cantuccio Restaurant,209 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.80041990155,144.9666012339377,Carlton
109709,2019,Westwood Coffee & Wine,313 Victoria Street WEST MELBOURNE 3003,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,-37.80556536116882,144.95109256005,West Melbourne (Residential)
108862,2019,Pizza Max,501 Spencer Street WEST MELBOURNE 3003,4512,Takeaway Food Services,Seats - Outdoor,6,-37.80895236925,144.94866730175517,West Melbourne (Residential)
103687,2022,Mint & Co Restaurant & Lounge,56-62 University Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,250,-37.79926893394804,144.96783734195,Carlton
109698,2022,Common Ground Coffee,Ground 225-229 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,30,-37.80588222572008,144.95394746940002,West Melbourne (Residential)
108943,2022,Garam Masala,Part Ground 470 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,48,-37.80931286515,144.94975136220006,West Melbourne (Residential)
627016,2022,Anchor Eatery,196 River Esplanade DOCKLANDS VIC 3008,4512,Takeaway Food Services,Seats - Outdoor,7,-37.822384452449995,144.9359189686012,Docklands
104012,2017,Bonbons Bakery Flinders Street,"Shop 2, Ground , 248 Flinders Street MELBOURNE 3000",4129,Other Specialised Food Retailing,Seats - Indoor,16,-37.817501106409715,144.96617182745,Melbourne (CBD)
101059,2017,Middle Fish,122-128 Berkeley Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80257633275,144.95900008501678,Carlton
105486,2018,By Korea,"Shop 1, Ground , 212-222 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,44,-37.8096289524,144.96287638234412,Melbourne (CBD)
102169,2018,Paris End Cafe,"Shop 2, Ground , 20 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,-37.81330491860781,144.9728921537,Melbourne (CBD)
101106,2018,Society Cafe,23-29 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,90,-37.81181634348786,144.97239315874998,Melbourne (CBD)
106374,2019,Tejas Modern Indian,"Basement , 20-22 McKillop Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,10,-37.81514582073576,144.96181858915,Melbourne (CBD)
105636,2019,The Leveson,46-50 Leveson Street NORTH MELBOURNE 3051,4520,"Pubs, Taverns and Bars",Seats - Outdoor,10,-37.80370018715,144.95145912256226,North Melbourne
110638,2014,KFC,Part 1 West Gate Freeway FISHERMANS BEND 3207,4512,Takeaway Food Services,Seats - Outdoor,20,-37.8290096592,144.91938172452012,Port Melbourne
101145,2015,McDonalds,"Unit 3, Basement , 341-357 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,62,-37.8144333236,144.96366205556774,Melbourne (CBD)
106117,2013,Westpac,215 Lygon Street CARLTON 3053,6221,Banking,Seats - Outdoor,48,-37.8002805607,144.96670083814325,Carlton
105763,2002,JJ's Connoisseurs,"Ground , 38 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.80914252179053,144.971074722117,Melbourne (CBD)
102093,2011,Collins Street Croissant Cafe,"Part Ground , 379 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,140,-37.81716273583061,144.96200104500002,Melbourne (CBD)
612820,2012,Cafe Blu,"Tenancy 9, Ground , 181-185 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,12,-37.815255543818864,144.95761497465,Melbourne (CBD)
612820,2012,D'Urso Caffe Con Gusto,"Tenancy 10, Ground , 181-185 William Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,10,-37.815255543818864,144.95761497465,Melbourne (CBD)
103965,2008,Nectar Lounge,"Basement , 228-232 Flinders Lane MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,80,-37.816405442735785,144.96639383015,Melbourne (CBD)
103257,2008,Elizabeth Tower Hotel,786-798 Elizabeth Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,80,-37.80006104165,144.9580742303332,Carlton
108113,2021,Shuji Sushi,"Shop 2, Ground 50 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,49,-37.81758582722897,144.96218857225,Melbourne (CBD)
101165,2021,Kinfolk Cafe,Part Ground 673 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,36,-37.8172183934914,144.9541002451,Melbourne (CBD)
101143,2021,Causeway Inn On The Mall,Floor 2-8 327-329 Bourke Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,56,-37.81431748544091,144.96415959375,Melbourne (CBD)
105383,2021,Delhi Rocks,"Shop 2, Ground 212 King Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,-37.81500761247713,144.9553890446,Melbourne (CBD)
103205,2021,Easy Pot,303-305 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,94,-37.811551296450006,144.96159898430187,Melbourne (CBD)
109842,2021,Central Club Hotel,Central Club Hotel 240-248 Victoria Street NORTH MELBOURNE VIC 3051,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,-37.80591122785,144.95812262449067,North Melbourne
108946,2021,Magic Hand Car Wash West Melbourne,438-452 Spencer Street WEST MELBOURNE VIC 3003,9412,"Automotive Body, Paint and Interior Repair",Seats - Outdoor,16,-37.8097294265491,144.95010576605,West Melbourne (Residential)
105432,2021,Cafe Lansdowne,Ground 23 Lansdowne Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,30,-37.809044500400006,144.9781207763674,East Melbourne
104034,2023,Green Light Diner @ Clocks,"Part Shop 17, Flinders Street Station Concourse MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,78,-37.8186817777,144.96577579893395,Melbourne (CBD)
110655,2023,Riverland Bar,"Vault 1-12 & 13A-13B, 1-13B Princes Walk MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,285,-37.81867874765,144.96865384918814,Melbourne (CBD)
573333,2023,Mama's Canteen,"Tenancy 26, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,-37.817777826050005,144.96994164279243,Melbourne (CBD)
102595,2023,Hyatt Centric Melbourne,9-27 Downie Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,94,-37.820248546849186,144.95552139659998,Melbourne (CBD)
110091,2023,Sergy Girl,Part Ground 15-33 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,-37.81929390624698,144.9591980656,Melbourne (CBD)
103328,2023,Sushi Hub Elizabeth Street,Part 26 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,-37.817659955044626,144.96508581705,Melbourne (CBD)
104033,2023,Felt Restaurant,Part Ground 26 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.81528521061472,144.9735897283,Melbourne (CBD)
579252,2023,Benny's Bakery Cafe,"Tenancy 3, 567 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,-37.8190200855,144.95572468102446,Melbourne (CBD)
103174,2023,Breadtop,Ground 55 Elizabeth Street MELBOURNE VIC 3000,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,12,-37.8169723947,144.96412997115252,Melbourne (CBD)
101788,2023,Cafe Vicolino,Shop 17 & 19 Centre Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.81664451891887,144.96547439875002,Melbourne (CBD)
101789,2023,Cafe Issus,8-10 Centre Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81660289619204,144.96559654045,Melbourne (CBD)
102073,2023,Liminal Melbourne,Lobby 161 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,112,-37.81545151804356,144.96876152725,Melbourne (CBD)
102073,2023,Hazel Melbourne,Level 1 164 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,-37.81545151804356,144.96876152725,Melbourne (CBD)
102057,2023,Howitt House,Kiosk Lobby 1 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81372275735,144.97371404676704,Melbourne (CBD)
102110,2023,Cafe Eurasia,"Shop 1-3, 600 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,-37.81850408955,144.95494362628986,Melbourne (CBD)
100729,2023,Curry Vault,18 Bank Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81642901245,144.96052281087566,Melbourne (CBD)
102135,2023,Espresso Lounge On Collins,Part Ground 350 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81601648208985,144.96268877625,Melbourne (CBD)
103176,2023,Decennium Australia,12 Equitable Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,-37.81591920735,144.96349601874448,Melbourne (CBD)
105929,2023,Industry Beans Lt Collins,345 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,8,-37.815577516659154,144.96330054055,Melbourne (CBD)
102143,2023,Caffe e Torta Espresso Bar,Kiosk 2-KG01 Ground 260 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,-37.81538053384988,144.96489058625,Melbourne (CBD)
105928,2023,Little Collins Melbourne,41-43 Block Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,-37.8152895302557,144.96422535875,Melbourne (CBD)
109270,2023,Delhi Rocks,Mezz & Level 1-3 123 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81482929495,144.96588625732323,Melbourne (CBD)
102167,2023,St Ali Canteen,Part Ground 30 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,-37.81346738690684,144.97246995425002,Melbourne (CBD)
105299,2023,Saravanaa Bhavan Melbourne,Ground 1 131 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,96,-37.8170831234,144.9555048584872,Melbourne (CBD)
101157,2023,Axil Coffee Roasters,Rear Ground 565 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,-37.81647455953859,144.9570178258,Melbourne (CBD)
105949,2023,Five Points Cafe,"Shop 1, 540 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81696667597237,144.9567679862,Melbourne (CBD)
101152,2023,Cafe Felice,Part Ground 461 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,14,-37.81549193230968,144.9601728808,Melbourne (CBD)
108068,2023,Lanai Restaurant & Bar,Part Level 1 113 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.81581228435,144.96063602022025,Melbourne (CBD)
101146,2023,Bearded Brothers Espresso,342 Little Collins Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,-37.81492943947073,144.96292154949998,Melbourne (CBD)
105300,2023,Shanghai Shifu Dumpling,Ground 173 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,-37.8160846478,144.95526093682946,Melbourne (CBD)
103309,2006,Es Teller 77,319-0 Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,70,-37.811578008760115,144.96261287011987,Melbourne (CBD)
104014,2017,Alice Nevins,"Shop 13,  Flinders Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81724823055968,144.96655159124998,Melbourne (CBD)
106125,2019,New Zealand Natural Ice Cream,241 Lygon Street CARLTON 3053,4512,Takeaway Food Services,Seats - Outdoor,16,-37.799782682650005,144.9667859038103,Carlton
101450,2019,Dan O'Connell Hotel,223-227 Canning Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,75,-37.793030424449995,144.97338802913018,Carlton
100200,2019,Toasta & Co,181 Adderley Street WEST MELBOURNE 3003,4511,Cafes and Restaurants,Seats - Outdoor,28,-37.80936172175,144.94606851556006,West Melbourne (Residential)
103972,2017,Melbourne Martial Arts Academy,"Vault 9, 379-381 Flinders Street MELBOURNE 3000",8211,Sports and Physical Recreation Instruction,Seats - Indoor,11,-37.81951074765,144.9622978015492,Melbourne (CBD)
105856,2018,Patricia,"Part Ground , 493-495 Little Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,20,-37.81468584734443,144.9582275913,Melbourne (CBD)
105313,2018,Taketori Fusion Japanese,"Shop 1, 225 King Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.81487914429161,144.9547477876,Melbourne (CBD)
103951,2017,Bull And Bear Tavern,347 Flinders Lane MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,-37.81782339018272,144.96303102085,Melbourne (CBD)
109262,2017,KFC,"Ground , 27-29 Swanston Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,77,-37.8168879456,144.9667734084941,Melbourne (CBD)
104376,2017,Word,14-20 Goldie Place MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,72,-37.81328635195,144.96073157987536,Melbourne (CBD)
108090,2017,The Celtic Club Incorporated,320-322 Queen Street MELBOURNE 3000,4530,Clubs (Hospitality),Seats - Indoor,300,-37.81120218475,144.95930193496764,Melbourne (CBD)
103298,2014,Spot On Motorcycles Pty Ltd,474-476 Elizabeth Street MELBOURNE 3000,3912,Motor Cycle Retailing,Seats - Indoor,30,-37.80770990375,144.96056337663265,Melbourne (CBD)
103324,2019,Mag Nation Pty Ltd,88 Elizabeth Street MELBOURNE 3000,4244,Newspaper and Book Retailing,Seats - Outdoor,12,-37.815846397849995,144.9642396341115,Melbourne (CBD)
105955,2019,Marroo,396 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,74,-37.81556336932484,144.96153089125,Melbourne (CBD)
101142,2019,Cultured Salad,"Shop 30, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,84,-37.814457277541294,144.96453155490002,Melbourne (CBD)
101123,2019,@Siam Thai Restaurant,"Ground , 165 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,75,-37.812924043503685,144.96862924875,Melbourne (CBD)
106916,2013,1 : 1 Architects Cafe  / 1 : 1 Architects,31 Niagara Lane MELBOURNE 3000,6921,Architectural Services,Seats - Indoor,20,-37.81297002565,144.9612756145159,Melbourne (CBD)
105491,2019,Shanghai Street / Momo Tea,64 La Trobe Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.80829650360967,144.9669434142,Melbourne (CBD)
563936,2019,Brother Dough,"Shop 1, 204-208 Victoria Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,71,-37.80606214315,144.96065957331285,Carlton
107956,2019,Queensberry Lunch Bar,682 Queensberry Street NORTH MELBOURNE 3051,4512,Takeaway Food Services,Seats - Outdoor,8,-37.8023460323,144.94479469670227,North Melbourne
105435,2019,Zio's Ristorante,14 Lansdowne Street EAST MELBOURNE 3002,4511,Cafes and Restaurants,Seats - Indoor,75,-37.80937987935,144.97869696371643,East Melbourne
100339,2019,Albert St Deli,"Ground , 478-484 Albert Street EAST MELBOURNE 3002",4511,Cafes and Restaurants,Seats - Indoor,53,-37.80907037272973,144.97468003875002,East Melbourne
106009,2015,2Pocket Fairtrade,"Ground , 277-279 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,40,-37.810902882428195,144.96370433795,Melbourne (CBD)
106088,2015,Cosentino,"Ground 0, 129-0 Lygon Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,48,-37.80403008585,144.96604403979154,Carlton
104053,2015,Randos Snack Bar,"Shop 1, 542 Footscray Road WEST MELBOURNE 3003",4511,Cafes and Restaurants,Seats - Indoor,17,-37.8065857028,144.9231950381693,West Melbourne (Industrial)
616966,2015,Red Leaf Restaurant,"Ground , 2 Boundary Road NORTH MELBOURNE 3051",4511,Cafes and Restaurants,Seats - Outdoor,11,-37.7953162503,144.93924762705612,North Melbourne
108070,2012,Hudsons Coffee,"Part Ground , 455 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,-37.8152720478,144.96050735032065,Melbourne (CBD)
612820,2012,Mamma Mia,"Tenancy 7, Ground , 181-185 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,14,-37.815255543818864,144.95761497465,Melbourne (CBD)
110615,2012,Blak Murphy's Cafe,"Shop 1, Part 153-159 Sturt Street SOUTHBANK 3006",4511,Cafes and Restaurants,Seats - Indoor,25,-37.82792117295,144.96671923002708,Southbank
102597,2004,Embassy Bar & Double Bar,"Gnd & Bmt , 9-13 Drewery Place MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,80,-37.811304482155336,144.96397969116956,Melbourne (CBD)
103147,2004,WW Web Post,130A Elgin Street CARLTON 3053,5910,Internet Service Providers and Web Search Portals,Seats - Indoor,8,-37.797229596204986,144.97027751791015,Carlton
