sensor_name,sensing_date,year,month,day_of_week,hour,total,is_weekend,latitude,longitude
King2_T,2025-07-26,2025,7,Saturday,14,327,TRUE,-37.82009057,144.95758725
Spen161_T,2025-06-08,2025,6,Sunday,9,298,TRUE,-37.8172861,144.95319102
BirBridge_T,2025-08-27,2025,8,Wednesday,16,7,FALSE,-37.81757416,144.97329934
FLDegS_T,2025-09-22,2025,9,Monday,14,812,FALSE,-37.81688755,144.96562569
Lat224_T,2025-08-03,2025,8,Sunday,17,625,TRUE,-37.80996494,144.96216521
BouHbr_T,2025-08-21,2025,8,Thursday,7,118,FALSE,-37.81876474,144.94710545
ACMI_T,2025-08-08,2025,8,Friday,15,445,FALSE,-37.81726338,144.96872809
Vic_T,2025-07-08,2025,7,Tuesday,3,5,FALSE,-37.80606888,144.95644692
FliSS_T,2025-05-22,2025,5,Thursday,1,25,FALSE,-37.81794046,144.96616678
MCEC_T,2025-07-06,2025,7,Sunday,8,328,TRUE,-37.82401776,144.95604426
Col623_T,2025-10-09,2025,10,Thursday,11,596,FALSE,-37.81909256,144.95452748
BirBridge_T,2025-08-08,2025,8,Friday,20,23,FALSE,-37.81753741,144.97329734
Signal1647_T,2025-09-03,2025,9,Wednesday,9,204,FALSE,-37.81959923,144.9632832
Hammer1584_T,2025-08-10,2025,8,Sunday,23,5,TRUE,-37.81970749,144.96795734
FliS_T,2025-10-04,2025,10,Saturday,12,1820,TRUE,-37.81911705,144.96558255
Errol20_T,2025-05-07,2025,5,Wednesday,23,11,FALSE,-37.80456984,144.94946228
Errol20_T,2025-07-25,2025,7,Friday,11,200,FALSE,-37.80456984,144.94946228
WebBN_T,2025-08-04,2025,8,Monday,2,1,FALSE,-37.82293543,144.9471751
RMIT14_T,2025-05-06,2025,5,Tuesday,3,6,FALSE,-37.80767455,144.96309114
Lyg309_T,2025-08-26,2025,8,Tuesday,17,335,FALSE,-37.79808192,144.96721013
Lat526_T,2025-09-19,2025,9,Friday,10,105,FALSE,-37.81304149,144.95155955
Eli368_T,2025-09-28,2025,9,Sunday,16,1841,TRUE,-37.81009465,144.96143149
261Will_T,2025-04-22,2025,4,Tuesday,14,677,FALSE,-37.81295822,144.95678789
King335_T,2025-04-25,2025,4,Friday,4,42,FALSE,-37.81267639,144.95386444
574Qub_T,2025-04-24,2025,4,Thursday,6,10,FALSE,-37.80309992,144.94908064
Col620_T,2025-07-16,2025,7,Wednesday,11,1287,FALSE,-37.81887963,144.95449198
Col254_T,2025-08-23,2025,8,Saturday,5,13,TRUE,-37.81564191,144.965499
Eli263_T,2025-08-07,2025,8,Thursday,0,27,FALSE,-37.81252157,144.9619401
Eli263_T,2025-09-04,2025,9,Thursday,4,11,FALSE,-37.81252157,144.9619401
QVMQ_T,2025-05-20,2025,5,Tuesday,22,71,FALSE,-37.80631581,144.95866697
474Fl_T,2025-10-05,2025,10,Sunday,12,303,TRUE,-37.81997273,144.95834911
QVN_T,2025-10-12,2025,10,Sunday,0,423,TRUE,-37.81057846,144.96444294
HarEsB_T,2025-05-12,2025,5,Monday,22,9,FALSE,-37.81471642,144.9446508
HarEsB_T,2025-08-09,2025,8,Saturday,13,153,TRUE,-37.81471642,144.9446508
Swa607_T,2025-10-06,2025,10,Monday,19,418,FALSE,-37.804024,144.96308399
Lyg161_T,2025-05-03,2025,5,Saturday,23,461,TRUE,-37.80169681,144.96658911
Bourke155_T,2025-10-10,2025,10,Friday,19,969,FALSE,-37.81267313,144.96788288
Spen475_T,2025-10-02,2025,10,Thursday,5,4,FALSE,-37.80953359,144.94939004
Spen484_T,2025-10-06,2025,10,Monday,0,2,FALSE,-37.80896733,144.94931703
Col15_T,2025-09-25,2025,9,Thursday,21,229,FALSE,-37.81362543,144.97323591
Bou231_T,2025-07-09,2025,7,Wednesday,22,61,FALSE,-37.81333081,144.96675571
BouHbr_T,2025-09-07,2025,9,Sunday,7,11,TRUE,-37.81876474,144.94710545
Col620_T,2025-07-28,2025,7,Monday,19,839,FALSE,-37.81887963,144.95449198
KenMac_T,2025-05-04,2025,5,Sunday,16,87,TRUE,-37.79453803,144.93036194
Lon189_T,2025-08-28,2025,8,Thursday,20,675,FALSE,-37.8112185,144.96656806
LtB170_T,2025-07-25,2025,7,Friday,10,206,FALSE,-37.81172914,144.9682466
LtB170_T,2025-08-21,2025,8,Thursday,0,50,FALSE,-37.81172914,144.9682466
Eli501_T,2025-05-30,2025,5,Friday,22,323,FALSE,-37.80730068,144.95956055
Eli501_T,2025-06-22,2025,6,Sunday,6,53,TRUE,-37.80730068,144.95956055
474Fl_T,2025-06-09,2025,6,Monday,14,365,FALSE,-37.81997273,144.95834911
BouHbr2353_T,2025-09-09,2025,9,Tuesday,9,104,FALSE,-37.81894815,144.94612292
Bou892T,2025-06-16,2025,6,Monday,7,21,FALSE,-37.8204637,144.94126826
QVN_T,2025-09-18,2025,9,Thursday,12,2248,FALSE,-37.81057846,144.96444294
HarEsB_T,2025-09-08,2025,9,Monday,4,1,FALSE,-37.81471642,144.9446508
Pow61_T,2025-06-14,2025,6,Saturday,16,110,TRUE,-37.82392385,144.96299677
Spen475_T,2025-06-05,2025,6,Thursday,1,3,FALSE,-37.80953359,144.94939004
Boyd2837_T,2025-08-13,2025,8,Wednesday,13,205,FALSE,-37.82590962,144.96185972
King335_T,2025-08-16,2025,8,Saturday,16,232,TRUE,-37.81267639,144.95386444
FLDegS_T,2025-09-22,2025,9,Monday,0,16,FALSE,-37.81688755,144.96562569
WatCit_T,2025-05-23,2025,5,Friday,8,81,FALSE,-37.81564989,144.93970694
SouthB_T,2025-09-03,2025,9,Wednesday,12,2442,FALSE,-37.82018685,144.96508508
SouthB_T,2025-09-27,2025,9,Saturday,0,420,TRUE,-37.82018685,144.96508508
FliSS_T,2025-05-30,2025,5,Friday,2,17,FALSE,-37.81794046,144.96616678
Col623_T,2025-06-01,2025,6,Sunday,19,277,TRUE,-37.81909256,144.95452748
Lon189_T,2025-07-12,2025,7,Saturday,16,1133,TRUE,-37.8112185,144.96656806
Fli114F_T,2025-06-04,2025,6,Wednesday,19,157,FALSE,-37.81629332,144.97090877
AlfPl_T,2025-09-11,2025,9,Thursday,14,197,FALSE,-37.81379749,144.96995745
WebBN_T,2025-04-18,2025,4,Friday,16,249,FALSE,-37.82293543,144.9471751
KenMac_T,2025-05-21,2025,5,Wednesday,20,24,FALSE,-37.79453803,144.93036194
KenMac_T,2025-08-07,2025,8,Thursday,16,130,FALSE,-37.79453803,144.93036194
Col254_T,2025-09-28,2025,9,Sunday,2,51,TRUE,-37.81564191,144.965499
Fra118_T,2025-07-11,2025,7,Friday,21,126,FALSE,-37.80841815,144.95906316
BirBridge_T,2025-06-22,2025,6,Sunday,16,68,TRUE,-37.81753741,144.97329734
LtB210_T,2025-06-17,2025,6,Tuesday,6,25,FALSE,-37.81237202,144.96550671
FLDegC_T,2025-08-27,2025,8,Wednesday,4,2,FALSE,-37.81687226,144.96559144
FliS_T,2025-07-28,2025,7,Monday,2,14,FALSE,-37.81911705,144.96558255
HarEsP_T,2025-08-03,2025,8,Sunday,5,8,TRUE,-37.81441438,144.94433026
AG_T,2025-10-09,2025,10,Thursday,3,2,FALSE,-37.8199817,144.96872865
Swa607_T,2025-06-19,2025,6,Thursday,17,403,FALSE,-37.804024,144.96308399
Lyg161_T,2025-06-08,2025,6,Sunday,4,5,TRUE,-37.80169681,144.96658911
Que85_T,2025-04-28,2025,4,Monday,12,575,FALSE,-37.81652527,144.96121062
Que85_T,2025-05-04,2025,5,Sunday,10,217,TRUE,-37.81652527,144.96121062
Eli250_T,2025-04-23,2025,4,Wednesday,22,483,FALSE,-37.81258467,144.9625775
Eli250_T,2025-06-01,2025,6,Sunday,21,444,TRUE,-37.81258467,144.9625775
280Will_T,2025-05-02,2025,5,Friday,16,328,FALSE,-37.81246271,144.95690188
RMIT14_T,2025-04-17,2025,4,Thursday,6,83,FALSE,-37.80767455,144.96309114
King335_T,2025-08-06,2025,8,Wednesday,19,344,FALSE,-37.81267639,144.95386444
Fli114C_T,2025-08-17,2025,8,Sunday,23,25,TRUE,-37.81632783,144.97090512
Lyg309_T,2025-07-07,2025,7,Monday,11,330,FALSE,-37.79808192,144.96721013
Eli197_T,2025-10-07,2025,10,Tuesday,4,18,FALSE,-37.81374643,144.96276183
Eli489_T,2025-06-05,2025,6,Thursday,10,659,FALSE,-37.80740397,144.95987909
Spen161_T,2025-10-03,2025,10,Friday,1,61,FALSE,-37.8172861,144.95319102
Fli114C_T,2025-07-20,2025,7,Sunday,9,64,TRUE,-37.81632783,144.97090512
Lat224_T,2025-08-23,2025,8,Saturday,9,237,TRUE,-37.80996494,144.96216521
Col254_T,2025-04-29,2025,4,Tuesday,4,4,FALSE,-37.81564191,144.965499
Col15_T,2025-08-16,2025,8,Saturday,10,276,TRUE,-37.81362543,144.97323591
FLDegN_T,2025-06-04,2025,6,Wednesday,6,21,FALSE,-37.8168479,144.96559789
WatCit_T,2025-07-15,2025,7,Tuesday,23,18,FALSE,-37.81564989,144.93970694
SouthB_T,2025-06-21,2025,6,Saturday,19,1420,TRUE,-37.82018685,144.96508508
SouthB_T,2025-09-29,2025,9,Monday,12,2887,FALSE,-37.82018685,144.96508508
Pel147_T,2025-05-15,2025,5,Thursday,18,56,FALSE,-37.80240719,144.9615673
Eli263_T,2025-08-21,2025,8,Thursday,6,37,FALSE,-37.81252157,144.9619401
Signal1647_T,2025-04-30,2025,4,Wednesday,11,91,FALSE,-37.81959923,144.9632832
Swa123_T,2025-09-08,2025,9,Monday,14,2616,FALSE,-37.81487988,144.9660878
LatWill_T,2025-08-28,2025,8,Thursday,4,2,FALSE,-37.81193681,144.95621105
LtB170_T,2025-05-14,2025,5,Wednesday,17,728,FALSE,-37.81172914,144.9682466
Fli114F_T,2025-06-29,2025,6,Sunday,14,365,TRUE,-37.81629332,144.97090877
ElFi_T,2025-05-18,2025,5,Sunday,4,124,TRUE,-37.81798049,144.96503383
Swa295_T,2025-05-24,2025,5,Saturday,20,2457,TRUE,-37.81101524,144.96429485
WebBN_T,2025-09-01,2025,9,Monday,19,50,FALSE,-37.82293543,144.9471751
VAC_T,2025-04-26,2025,4,Saturday,5,27,TRUE,-37.82129925,144.96879309
Swa607_T,2025-07-09,2025,7,Wednesday,9,123,FALSE,-37.804024,144.96308399
Que85_T,2025-05-18,2025,5,Sunday,0,296,TRUE,-37.81652527,144.96121062
Swa148_T,2025-04-22,2025,4,Tuesday,19,770,FALSE,-37.81414075,144.96609379
WebBN_T,2025-08-27,2025,8,Wednesday,14,316,FALSE,-37.82293543,144.9471751
WebBN_T,2025-08-31,2025,8,Sunday,21,4,TRUE,-37.82293543,144.9471751
Swa31,2025-08-06,2025,8,Wednesday,15,3188,FALSE,-37.81668634,144.96689733
MCEC_T,2025-05-16,2025,5,Friday,17,1540,FALSE,-37.82401776,144.95604426
Eli263_T,2025-05-20,2025,5,Tuesday,16,676,FALSE,-37.81252157,144.9619401
LtB210_T,2025-07-22,2025,7,Tuesday,18,1012,FALSE,-37.81237202,144.96550671
Mac330_T,2025-08-24,2025,8,Sunday,8,34,TRUE,-37.79497059,144.93530329
BouHbr2353_T,2025-06-05,2025,6,Thursday,5,2,FALSE,-37.81894815,144.94612292
BirFed1120_T,2025-08-17,2025,8,Sunday,16,112,TRUE,-37.8184141,144.97357915
FLDegN_T,2025-08-06,2025,8,Wednesday,8,426,FALSE,-37.8168479,144.96559789
574Qub_T,2025-09-08,2025,9,Monday,17,126,FALSE,-37.80309992,144.94908064
BouHbr_T,2025-10-04,2025,10,Saturday,19,187,TRUE,-37.81876474,144.94710545
SouthB_T,2025-08-04,2025,8,Monday,13,2205,FALSE,-37.82018685,144.96508508
Col700_T,2025-09-23,2025,9,Tuesday,0,5,FALSE,-37.81982992,144.95102555
RMIT14_T,2025-06-24,2025,6,Tuesday,21,197,FALSE,-37.80767455,144.96309114
UM2_T,2025-06-28,2025,6,Saturday,11,202,TRUE,-37.79844526,144.96411782
Swa148_T,2025-07-16,2025,7,Wednesday,0,80,FALSE,-37.81414075,144.96609379
King163_T,2025-07-28,2025,7,Monday,1,74,FALSE,-37.81627451,144.95550503
Lat526_T,2025-04-26,2025,4,Saturday,8,68,TRUE,-37.813005,144.95160411
Col15_T,2025-09-28,2025,9,Sunday,9,137,TRUE,-37.81362543,144.97323591
FLDegN_T,2025-05-11,2025,5,Sunday,3,7,TRUE,-37.8168479,144.96559789
Lon364_T,2025-07-21,2025,7,Monday,8,342,FALSE,-37.81234775,144.96153311
Vic_T,2025-07-28,2025,7,Monday,6,31,FALSE,-37.80606888,144.95644692
MCEC_T,2025-08-18,2025,8,Monday,8,1094,FALSE,-37.82401776,144.95604426
FliS_T,2025-08-08,2025,8,Friday,19,1535,FALSE,-37.81911705,144.96558255
WebBN_T,2025-06-04,2025,6,Wednesday,20,20,FALSE,-37.82293543,144.9471751
WebBN_T,2025-09-16,2025,9,Tuesday,2,2,FALSE,-37.82293543,144.9471751
Swa31,2025-09-01,2025,9,Monday,15,2447,FALSE,-37.81668634,144.96689733
WestWP_T,2025-07-22,2025,7,Tuesday,13,45,FALSE,-37.81235775,144.97136962
PriNW_T,2025-10-04,2025,10,Saturday,10,2039,TRUE,-37.81874249,144.96787656
Lyg309_T,2025-05-12,2025,5,Monday,13,383,FALSE,-37.79808192,144.96721013
UM3_T,2025-08-11,2025,8,Monday,18,116,FALSE,-37.79698741,144.96441306
UM3_T,2025-09-08,2025,9,Monday,22,39,FALSE,-37.79698741,144.96441306
Spen475_T,2025-09-15,2025,9,Monday,11,67,FALSE,-37.80953359,144.94939004
Spencer_T,2025-06-03,2025,6,Tuesday,15,254,FALSE,-37.821728,144.95557015
Bou292_T,2025-04-18,2025,4,Friday,8,129,FALSE,-37.81349441,144.96515323
Lat224_T,2025-08-06,2025,8,Wednesday,9,248,FALSE,-37.80996494,144.96216521
WatCit_T,2025-08-22,2025,8,Friday,17,153,FALSE,-37.81564989,144.93970694
Col620_T,2025-09-19,2025,9,Friday,13,1416,FALSE,-37.81887963,144.95449198
KenMac_T,2025-09-15,2025,9,Monday,9,123,FALSE,-37.79453803,144.93036194
KenMac_T,2025-06-27,2025,6,Friday,23,3,FALSE,-37.79453803,144.93036194
FliSS_T,2025-06-09,2025,6,Monday,14,839,FALSE,-37.81794046,144.96616678
Spr201_T,2025-09-15,2025,9,Monday,2,9,FALSE,-37.80999341,144.97227587
Lyg161_T,2025-06-12,2025,6,Thursday,4,1,FALSE,-37.80169681,144.96658911
Eli250_T,2025-09-30,2025,9,Tuesday,14,1966,FALSE,-37.81258467,144.9625775
Spencer_T,2025-08-30,2025,8,Saturday,20,383,TRUE,-37.821728,144.95557015
King335_T,2025-08-28,2025,8,Thursday,4,6,FALSE,-37.81267639,144.95386444
Spen201_T,2025-07-13,2025,7,Sunday,23,121,TRUE,-37.81694221,144.95303935
King2_T,2025-07-06,2025,7,Sunday,18,178,TRUE,-37.82009057,144.95758725
Spen201_T,2025-05-26,2025,5,Monday,7,493,FALSE,-37.81694221,144.95303935
Spen201_T,2025-08-08,2025,8,Friday,15,978,FALSE,-37.81694221,144.95303935
UM1_T,2025-06-22,2025,6,Sunday,5,1,TRUE,-37.80008566,144.96386412
RMIT_T,2025-09-23,2025,9,Tuesday,10,1670,FALSE,-37.80825648,144.96304859
Errol23_T,2025-07-13,2025,7,Sunday,11,183,TRUE,-37.80454949,144.94921863
488Mac_T,2025-04-19,2025,4,Saturday,5,1,TRUE,-37.79432415,144.92973378
Bou292_T,2025-10-06,2025,10,Monday,13,2391,FALSE,-37.81349441,144.96515323
SouthB_T,2025-09-22,2025,9,Monday,1,29,FALSE,-37.82018685,144.96508508
KenMac_T,2025-07-20,2025,7,Sunday,4,1,TRUE,-37.79453803,144.93036194
Col15_T,2025-09-08,2025,9,Monday,7,456,FALSE,-37.81362543,144.97323591
FliSS_T,2025-06-01,2025,6,Sunday,19,369,TRUE,-37.81794046,144.96616678
Col254_T,2025-09-03,2025,9,Wednesday,22,149,FALSE,-37.81564191,144.965499
BirFed1120_T,2025-08-28,2025,8,Thursday,19,26,FALSE,-37.8184141,144.97357915
Hammer1584_T,2025-09-01,2025,9,Monday,18,121,FALSE,-37.81970749,144.96795734
BirArt1109_T,2025-06-08,2025,6,Sunday,9,145,TRUE,-37.81851276,144.97131336
Lat526_T,2025-10-16,2025,10,Thursday,7,95,FALSE,-37.813005,144.95160411
574Qub_T,2025-06-13,2025,6,Friday,1,1,FALSE,-37.80309992,144.94908064
Lon364_T,2025-07-07,2025,7,Monday,3,7,FALSE,-37.81234775,144.96153311
FliSS_T,2025-07-15,2025,7,Tuesday,11,735,FALSE,-37.81794046,144.96616678
Lon189_T,2025-07-21,2025,7,Monday,8,142,FALSE,-37.8112185,144.96656806
Fli114F_T,2025-10-06,2025,10,Monday,15,305,FALSE,-37.81629332,144.97090877
Fli114F_T,2025-07-16,2025,7,Wednesday,14,387,FALSE,-37.81629332,144.97090877
Errol20_T,2025-08-13,2025,8,Wednesday,22,141,FALSE,-37.80456984,144.94946228
SanBri_T,2025-08-19,2025,8,Tuesday,18,41,FALSE,-37.82011242,144.96291897
WestWP_T,2025-06-22,2025,6,Sunday,20,4,TRUE,-37.81235775,144.97136962
WestWP_T,2025-08-24,2025,8,Sunday,15,15,TRUE,-37.81235775,144.97136962
UM1_T,2025-09-04,2025,9,Thursday,12,671,FALSE,-37.80008566,144.96386412
Bourke155_T,2025-06-02,2025,6,Monday,15,543,FALSE,-37.81267313,144.96788288
261Will_T,2025-10-13,2025,10,Monday,11,617,FALSE,-37.81295822,144.95678789
UM2_T,2025-06-26,2025,6,Thursday,0,9,FALSE,-37.79844526,144.96411782
UM2_T,2025-08-23,2025,8,Saturday,13,252,TRUE,-37.79844526,144.96411782
Eli368_T,2025-07-16,2025,7,Wednesday,12,1588,FALSE,-37.81009465,144.96143149
Eli124_T,2025-07-27,2025,7,Sunday,15,2104,TRUE,-37.81512416,144.96371988
Pow61_T,2025-05-14,2025,5,Wednesday,13,89,FALSE,-37.82392385,144.96299677
Pow61_T,2025-05-25,2025,5,Sunday,7,26,TRUE,-37.82392385,144.96299677
Spen484_T,2025-09-23,2025,9,Tuesday,14,105,FALSE,-37.80896733,144.94931703
King335_T,2025-09-22,2025,9,Monday,23,77,FALSE,-37.81267639,144.95386444
Spen201_T,2025-05-27,2025,5,Tuesday,6,257,FALSE,-37.81694221,144.95303935
Col15_T,2025-05-19,2025,5,Monday,14,613,FALSE,-37.81362543,144.97323591
LtB170_T,2025-09-23,2025,9,Tuesday,16,370,FALSE,-37.81172914,144.9682466
Lat526_T,2025-07-31,2025,7,Thursday,15,213,FALSE,-37.813005,144.95160411
EntPark1671_T,2025-07-04,2025,7,Friday,10,15,FALSE,-37.81996544,144.95981454
EntPark1671_T,2025-08-20,2025,8,Wednesday,9,8,FALSE,-37.81996544,144.95981454
FLDegC_T,2025-09-15,2025,9,Monday,22,8,FALSE,-37.81687226,144.96559144
Swa295_T,2025-10-10,2025,10,Friday,8,475,FALSE,-37.81101524,144.96429485
WebBN_T,2025-07-02,2025,7,Wednesday,7,115,FALSE,-37.82293543,144.9471751
UM1_T,2025-09-28,2025,9,Sunday,14,141,TRUE,-37.80008566,144.96386412
AG_T,2025-04-29,2025,4,Tuesday,8,386,FALSE,-37.8199817,144.96872865
Spr201_T,2025-09-21,2025,9,Sunday,14,337,TRUE,-37.80999341,144.97227587
PriNW_T,2025-05-10,2025,5,Saturday,2,54,TRUE,-37.81874249,144.96787656
280Will_T,2025-07-02,2025,7,Wednesday,10,76,FALSE,-37.81246271,144.95690188
Swa295_T,2025-05-03,2025,5,Saturday,2,258,TRUE,-37.81101524,144.96429485
Spr201_T,2025-09-13,2025,9,Saturday,19,178,TRUE,-37.80999341,144.97227587
Spr201_T,2025-06-16,2025,6,Monday,20,72,FALSE,-37.80999341,144.97227587
Swa607_T,2025-08-12,2025,8,Tuesday,20,320,FALSE,-37.804024,144.96308399
Lyg260_T,2025-05-15,2025,5,Thursday,0,14,FALSE,-37.80107122,144.96704554
RMIT14_T,2025-07-19,2025,7,Saturday,22,186,TRUE,-37.80767455,144.96309114
UM3_T,2025-09-03,2025,9,Wednesday,16,201,FALSE,-37.79698741,144.96441306
Lat526_T,2025-05-07,2025,5,Wednesday,12,54,FALSE,-37.81304149,144.95155955
Spen201_T,2025-07-06,2025,7,Sunday,20,813,TRUE,-37.81694221,144.95303935
261Will_T,2025-09-27,2025,9,Saturday,2,42,TRUE,-37.81295822,144.95678789
Errol23_T,2025-07-31,2025,7,Thursday,9,149,FALSE,-37.80454949,144.94921863
King163_T,2025-10-16,2025,10,Thursday,13,615,FALSE,-37.81627451,144.95550503
Pow61_T,2025-06-26,2025,6,Thursday,11,100,FALSE,-37.82392385,144.96299677
488Mac_T,2025-04-26,2025,4,Saturday,0,10,TRUE,-37.79432415,144.92973378
Col15_T,2025-06-10,2025,6,Tuesday,19,139,FALSE,-37.81362543,144.97323591
BouHbr_T,2025-09-27,2025,9,Saturday,9,66,TRUE,-37.81876474,144.94710545
Col620_T,2025-04-21,2025,4,Monday,13,1116,FALSE,-37.81887963,144.95449198
Lon364_T,2025-09-18,2025,9,Thursday,20,694,FALSE,-37.81234775,144.96153311
Bou283_T,2025-04-21,2025,4,Monday,19,315,FALSE,-37.81380668,144.96516718
LtB210_T,2025-05-19,2025,5,Monday,12,946,FALSE,-37.81237202,144.96550671
LatWill_T,2025-05-06,2025,5,Tuesday,21,178,FALSE,-37.81193681,144.95621105
Mac330_T,2025-08-11,2025,8,Monday,8,120,FALSE,-37.79497059,144.93530329
Bou892T,2025-10-17,2025,10,Friday,3,1,FALSE,-37.8204637,144.94126826
HarEsB_T,2025-05-19,2025,5,Monday,11,62,FALSE,-37.81471642,144.9446508
SanBri_T,2025-09-14,2025,9,Sunday,4,31,TRUE,-37.82011242,144.96291897
LatWill_T,2025-05-16,2025,5,Friday,19,216,FALSE,-37.81193681,144.95621105
Mac330_T,2025-06-22,2025,6,Sunday,6,1,TRUE,-37.79497059,144.93530329
ElFi_T,2025-09-27,2025,9,Saturday,15,1943,TRUE,-37.81798049,144.96503383
Swa123_T,2025-05-09,2025,5,Friday,8,810,FALSE,-37.81487988,144.9660878
Lyg161_T,2025-06-12,2025,6,Thursday,13,363,FALSE,-37.80169681,144.96658911
Bourke155_T,2025-05-21,2025,5,Wednesday,4,4,FALSE,-37.81267313,144.96788288
Errol23_T,2025-06-01,2025,6,Sunday,9,130,TRUE,-37.80454949,144.94921863
Lat526_T,2025-08-02,2025,8,Saturday,2,3,TRUE,-37.81304149,144.95155955
Spen475_T,2025-10-01,2025,10,Wednesday,6,35,FALSE,-37.80953359,144.94939004
SprFli_T,2025-06-17,2025,6,Tuesday,15,88,FALSE,-37.81515276,144.97467661
UM1_T,2025-08-26,2025,8,Tuesday,13,767,FALSE,-37.80008566,144.96386412
VAC_T,2025-07-24,2025,7,Thursday,15,1305,FALSE,-37.82129925,144.96879309
UM3_T,2025-05-28,2025,5,Wednesday,17,209,FALSE,-37.79698741,144.96441306
PriNW_T,2025-07-02,2025,7,Wednesday,0,32,FALSE,-37.81874249,144.96787656
Bourke155_T,2025-09-21,2025,9,Sunday,22,167,TRUE,-37.81267313,144.96788288
AG_T,2025-07-29,2025,7,Tuesday,9,2,FALSE,-37.8199817,144.96872865
Lyg161_T,2025-09-10,2025,9,Wednesday,18,278,FALSE,-37.80169681,144.96658911
Swa148_T,2025-10-10,2025,10,Friday,2,17,FALSE,-37.81414075,144.96609379
King2_T,2025-05-12,2025,5,Monday,12,312,FALSE,-37.82009057,144.95758725
Lat224_T,2025-08-17,2025,8,Sunday,15,670,TRUE,-37.80996494,144.96216521
474Fl_T,2025-08-23,2025,8,Saturday,16,371,TRUE,-37.81997273,144.95834911
BirFed1120_T,2025-05-06,2025,5,Tuesday,10,144,FALSE,-37.8184141,144.97357915
QVMQ_T,2025-08-29,2025,8,Friday,6,53,FALSE,-37.80631581,144.95866697
BirArt1109_T,2025-08-30,2025,8,Saturday,6,21,TRUE,-37.81851276,144.97131336
Lat526_T,2025-08-28,2025,8,Thursday,11,90,FALSE,-37.81304149,144.95155955
Col12_T,2025-06-22,2025,6,Sunday,13,88,TRUE,-37.81344862,144.97305353
Lon364_T,2025-08-21,2025,8,Thursday,6,54,FALSE,-37.81234775,144.96153311
Bou688_T,2025-05-10,2025,5,Saturday,6,106,TRUE,-37.81686075,144.95358075
Bou283_T,2025-05-01,2025,5,Thursday,10,487,FALSE,-37.81380668,144.96516718
LtB170_T,2025-10-15,2025,10,Wednesday,21,564,FALSE,-37.81172914,144.9682466
BirArt1109_T,2025-10-03,2025,10,Friday,16,405,FALSE,-37.81851276,144.97131336
FLDegS_T,2025-09-01,2025,9,Monday,11,665,FALSE,-37.81688755,144.96562569
FLDegS_T,2025-10-10,2025,10,Friday,17,1040,FALSE,-37.81688755,144.96562569
Swa295_T,2025-04-21,2025,4,Monday,23,294,FALSE,-37.81101524,144.96429485
Errol20_T,2025-10-12,2025,10,Sunday,7,19,TRUE,-37.80456984,144.94946228
Lyg309_T,2025-04-29,2025,4,Tuesday,3,12,FALSE,-37.79808192,144.96721013
UM3_T,2025-05-26,2025,5,Monday,19,78,FALSE,-37.79698741,144.96441306
Eli197_T,2025-08-03,2025,8,Sunday,3,181,TRUE,-37.81374643,144.96276183
Eli489_T,2025-05-01,2025,5,Thursday,1,33,FALSE,-37.80740397,144.95987909
Lat526_T,2025-05-06,2025,5,Tuesday,21,41,FALSE,-37.81304149,144.95155955
Boyd2837_T,2025-05-07,2025,5,Wednesday,17,184,FALSE,-37.82590962,144.96185972
King163_T,2025-09-16,2025,9,Tuesday,10,252,FALSE,-37.81627451,144.95550503
Spen161_T,2025-05-20,2025,5,Tuesday,20,252,FALSE,-37.8172861,144.95319102
BirBridge_T,2025-09-14,2025,9,Sunday,7,8,TRUE,-37.81757416,144.97329934
Bou231_T,2025-09-28,2025,9,Sunday,4,35,TRUE,-37.81333081,144.96675571
Lat224_T,2025-09-12,2025,9,Friday,21,571,FALSE,-37.80996494,144.96216521
Bou292_T,2025-09-21,2025,9,Sunday,6,26,TRUE,-37.81349441,144.96515323
Col620_T,2025-05-10,2025,5,Saturday,16,1288,TRUE,-37.81887963,144.95449198
KenMac_T,2025-10-10,2025,10,Friday,6,12,FALSE,-37.79453803,144.93036194
Swa295_T,2025-09-09,2025,9,Tuesday,10,839,FALSE,-37.81101524,144.96429485
WestWP_T,2025-06-08,2025,6,Sunday,0,11,TRUE,-37.81235775,144.97136962
RMIT14_T,2025-07-15,2025,7,Tuesday,15,989,FALSE,-37.80767455,144.96309114
UM3_T,2025-05-13,2025,5,Tuesday,19,107,FALSE,-37.79698741,144.96441306
Eli489_T,2025-05-24,2025,5,Saturday,17,544,TRUE,-37.80740397,144.95987909
King2_T,2025-09-26,2025,9,Friday,3,67,FALSE,-37.82009057,144.95758725
King2_T,2025-10-14,2025,10,Tuesday,5,12,FALSE,-37.82009057,144.95758725
Spen161_T,2025-05-06,2025,5,Tuesday,22,213,FALSE,-37.8172861,144.95319102
Fli114C_T,2025-09-29,2025,9,Monday,18,32,FALSE,-37.81632783,144.97090512
